Time,Temperature,Humity,Pressure
2019.03.07 12:30,19.56,47.06738,96441.56
2019.03.07 12:44,19.57,47.9873,96458.48
2019.03.07 12:59,19.65,48.78223,96453.47
2019.03.07 13:13,19.72,49.44238,96457.8
2019.03.07 13:28,19.7,49.48438,96444.8
2019.03.07 13:42,19.68,49.34863,96435.94
2019.03.07 13:57,19.66,49.34766,96455.32
2019.03.07 14:11,19.65,49.67871,96467.78
2019.03.07 14:26,19.66,49.60254,96439.13
2019.03.07 14:41,19.69,49.9707,96442.8
2019.03.07 14:55,19.6,49.41797,96548.84
2019.03.07 15:10,19.52,49.7959,96598.72
2019.03.07 15:24,19.53,49.78711,96553.59
2019.03.07 15:39,19.59,49.66016,96575.75
2019.03.07 15:53,19.66,49.53516,96602.52
2019.03.07 16:08,19.72,49.56445,96625.59
2019.03.07 16:22,19.7,49.49609,96623.39
2019.03.07 16:37,19.76,50.16602,96636.84
2019.03.07 16:51,19.7,50.72363,96638.86
2019.03.07 17:06,19.61,51.02344,96654.25
2019.03.07 17:21,19.64,50.94922,96669.03
2019.03.07 17:35,19.7,50.67969,96694.38
2019.03.07 17:50,19.75,51.20508,96705.76
2019.03.07 18:04,19.77,51.21875,96724.68
2019.03.07 18:19,19.73,50.9043,96724.19
2019.03.07 18:33,19.72,52.26367,96759.68
2019.03.07 18:48,19.82,51.97559,96771.0
2019.03.07 19:02,19.86,51.94824,96790.44
2019.03.07 19:17,19.79,51.74023,96808.59
2019.03.07 19:31,19.79,51.49707,96819.53
2019.03.07 19:46,19.78,51.33105,96821.56
2019.03.07 20:01,19.7,51.4541,96834.88
2019.03.07 20:15,19.6,51.50879,96850.09
2019.03.07 20:30,19.46,51.51465,96857.38
2019.03.07 20:44,19.47,52.57617,96861.28
2019.03.07 20:59,19.54,53.06055,96874.73
2019.03.07 21:13,19.59,53.44238,96876.3
2019.03.07 21:28,19.59,53.8623,96887.97
2019.03.07 21:42,19.56,54.22363,96924.81
2019.03.07 21:57,19.54,54.26367,96949.52
2019.03.07 22:11,19.55,54.35449,96959.34
2019.03.07 22:26,19.44,53.7334,96949.42
2019.03.07 22:40,19.47,53.36133,96970.94
2019.03.07 22:55,19.55,53.08398,96964.91
2019.03.07 23:10,19.57,52.86523,96968.22
2019.03.07 23:24,19.54,52.70605,96966.05
2019.03.07 23:39,19.48,52.64355,96976.91
2019.03.07 23:53,19.4,52.60156,96968.83
2019.03.08 00:08,19.33,52.55957,96964.09
2019.03.08 00:22,19.3,52.41309,96967.45
2019.03.08 00:37,19.28,52.22266,96977.91
2019.03.08 00:51,19.28,52.12402,96980.88
2019.03.08 01:06,19.29,52.01367,96993.64
2019.03.08 01:20,19.29,51.80469,97022.0
2019.03.08 01:35,19.28,51.79199,97056.2
2019.03.08 01:50,19.28,51.80273,97056.37
2019.03.08 02:04,19.25,51.82227,97049.0
2019.03.08 02:19,19.25,51.82227,97051.61
2019.03.08 02:33,19.24,51.73145,97055.5
2019.03.08 02:48,19.24,51.62109,97055.5
2019.03.08 03:02,19.22,51.49805,97037.31
2019.03.08 03:17,19.21,51.35352,97021.58
2019.03.08 03:31,19.21,51.20996,97028.83
2019.03.08 03:46,19.21,51.13281,97028.83
2019.03.08 04:00,19.18,50.98535,97028.44
2019.03.08 04:15,19.18,50.83008,97046.85
2019.03.08 04:30,19.18,50.7207,97064.27
2019.03.08 04:44,19.19,50.53223,97085.25
2019.03.08 04:59,19.19,50.46582,97107.69
2019.03.08 05:13,19.19,50.42188,97101.72
2019.03.08 05:28,19.18,50.35547,97122.89
2019.03.08 05:42,19.19,50.26758,97126.77
2019.03.08 05:57,19.18,50.25586,97153.16
2019.03.08 06:11,19.17,50.13281,97151.83
2019.03.08 06:26,19.15,50.0752,97168.71
2019.03.08 06:40,19.14,50.16211,97194.72
2019.03.08 06:55,19.14,50.33984,97216.98
2019.03.08 07:10,19.24,49.10156,97240.12
2019.03.08 07:24,19.36,49.29199,97263.58
2019.03.08 07:39,19.43,49.65332,97303.28
2019.03.08 07:53,19.5,50.1709,97334.57
2019.03.08 08:08,19.5,50.62402,97356.33
2019.03.08 08:22,19.48,50.05664,97377.86
2019.03.08 08:37,19.47,49.87891,97407.73
2019.03.08 08:51,19.48,49.70312,97433.2
2019.03.08 09:06,19.48,49.93555,97453.39
2019.03.08 09:20,19.52,50.06152,97484.02
2019.03.08 09:35,19.47,50.09961,97519.3
2019.03.08 09:50,19.49,49.83691,97538.95
2019.03.08 10:04,19.55,50.44141,97545.42
2019.03.08 10:19,19.58,51.16309,97560.47
2019.03.08 10:33,19.47,51.04004,97565.73
2019.03.08 10:48,19.43,50.38379,97563.44
2019.03.08 11:02,19.46,49.98828,97589.84
2019.03.08 11:17,19.51,49.3418,97621.95
2019.03.08 11:31,19.48,48.26465,97600.45
2019.03.08 11:46,19.66,48.19629,97619.69
2019.03.08 12:00,19.72,48.88867,97628.36
2019.03.08 12:15,19.5,49.40625,97625.52
2019.03.08 12:29,19.37,49.31543,97653.41
2019.03.08 12:44,19.37,48.7627,97648.92
2019.03.08 12:59,19.52,49.54102,97642.41
2019.03.08 13:13,19.63,50.29492,97673.73
2019.03.08 13:28,19.66,50.7959,97696.75
2019.03.08 13:42,19.6,51.2334,97727.94
2019.03.08 13:57,19.44,51.7998,97740.23
2019.03.08 14:11,19.37,52.03516,97735.75
2019.03.08 14:26,19.43,51.45605,97738.58
2019.03.08 14:40,19.52,51.00195,97746.89
2019.03.08 14:55,19.59,50.8877,97756.91
2019.03.08 15:09,19.74,50.98242,97764.69
2019.03.08 15:24,19.58,48.91797,97786.25
2019.03.08 15:39,19.67,48.27539,97818.04
2019.03.08 15:53,19.68,48.81738,97850.17
2019.03.08 16:08,19.6,49.31934,97869.64
2019.03.08 16:22,19.64,49.96484,97845.31
2019.03.08 16:37,19.47,49.87891,97847.55
2019.03.08 16:51,19.5,50.66797,97846.97
2019.03.08 17:06,19.52,51.13379,97882.61
2019.03.08 17:20,19.42,51.25586,97890.59
2019.03.08 17:35,19.61,50.93457,97910.5
2019.03.08 17:49,19.93,50.00781,97918.3
2019.03.08 18:04,20.12,50.18359,97930.2
2019.03.08 18:19,20.14,49.88672,97963.67
2019.03.08 18:33,20.17,49.6582,97974.28
2019.03.08 18:48,20.2,50.84863,97984.31
2019.03.08 19:02,20.25,51.52832,97993.97
2019.03.08 19:17,20.26,51.95117,98004.05
2019.03.08 19:31,20.03,49.66406,98005.47
2019.03.08 19:46,20.1,49.01855,98007.73
2019.03.08 20:00,20.13,49.11133,98010.34
2019.03.08 20:15,20.24,49.16699,98030.82
2019.03.08 20:29,20.27,49.34766,98022.03
2019.03.08 20:44,20.29,49.77246,97992.12
2019.03.08 20:59,20.29,50.18066,97991.05
2019.03.08 21:13,20.31,50.44922,98002.55
2019.03.08 21:28,20.3,50.76953,98009.95
2019.03.08 21:42,20.31,50.91406,98017.02
2019.03.08 21:57,20.33,51.15039,98020.19
2019.03.08 22:11,20.4,51.32422,98010.53
2019.03.08 22:26,20.41,51.26953,98022.66
2019.03.08 22:40,20.43,51.36133,98010.48
2019.03.08 22:55,20.46,51.29785,98000.85
2019.03.08 23:09,20.47,51.33301,97988.39
2019.03.08 23:24,20.46,51.32031,97986.73
2019.03.08 23:39,20.41,51.61328,97969.84
2019.03.08 23:53,20.36,51.7627,97951.41
2019.03.09 00:08,20.33,51.86914,97935.98
2019.03.09 00:22,20.32,51.90234,97918.28
2019.03.09 00:37,20.31,51.99023,97908.3
2019.03.09 00:51,20.33,52.10254,97903.06
2019.03.09 01:06,20.36,52.20605,97895.8
2019.03.09 01:20,20.38,52.19727,97887.79
2019.03.09 01:35,20.37,52.32812,97880.96
2019.03.09 01:49,20.31,50.96973,97877.41
2019.03.09 02:04,20.3,50.78027,97858.67
2019.03.09 02:18,20.29,50.75684,97832.45
2019.03.09 02:33,20.26,50.73145,97797.65
2019.03.09 02:48,20.23,50.69531,97770.55
2019.03.09 03:02,20.23,50.47363,97770.2
2019.03.09 03:17,20.2,50.34863,97749.03
2019.03.09 03:31,20.19,50.14746,97717.41
2019.03.09 03:46,20.18,50.02539,97685.05
2019.03.09 04:00,20.18,49.93652,97674.08
2019.03.09 04:15,20.2,49.75,97643.44
2019.03.09 04:29,20.19,49.6377,97603.45
2019.03.09 04:44,20.18,49.53809,97570.75
2019.03.09 04:58,20.18,49.52637,97560.18
2019.03.09 05:13,20.2,49.49609,97532.09
2019.03.09 05:28,20.19,49.48242,97536.02
2019.03.09 05:42,20.18,49.43848,97551.23
2019.03.09 05:57,20.18,49.2168,97550.72
2019.03.09 06:11,20.17,49.18164,97546.97
2019.03.09 06:26,20.16,49.05957,97545.5
2019.03.09 06:40,20.2,49.30762,97551.26
2019.03.09 06:55,20.25,49.87891,97573.34
2019.03.09 07:09,20.21,48.99805,97577.48
2019.03.09 07:24,20.24,49.32227,97588.02
2019.03.09 07:39,20.23,49.18848,97600.65
2019.03.09 07:53,20.26,49.40234,97615.89
2019.03.09 08:08,20.28,49.69238,97671.65
2019.03.09 08:22,20.25,49.56836,97679.64
2019.03.09 08:37,20.24,49.27832,97666.25
2019.03.09 08:51,20.24,49.10156,97706.22
2019.03.09 09:06,20.23,49.05566,97721.27
2019.03.09 09:20,20.21,48.9873,97723.7
2019.03.09 09:35,20.28,49.22656,97744.32
2019.03.09 09:49,20.27,49.39355,97754.92
2019.03.09 10:04,20.28,49.20508,97777.61
2019.03.09 10:18,20.27,49.38184,97782.45
2019.03.09 10:33,20.32,49.64258,97761.25
2019.03.09 10:48,20.18,49.74805,97788.62
2019.03.09 11:02,20.09,50.19238,97795.12
2019.03.09 11:17,20.23,49.31055,97812.2
2019.03.09 11:31,20.2,49.24219,97841.94
2019.03.09 11:46,20.02,47.55957,97826.5
2019.03.09 12:00,20.02,47.51465,97826.33
2019.03.09 12:15,20.01,48.12305,97827.45
2019.03.09 12:29,20.09,48.05371,97834.14
2019.03.09 12:44,20.26,49.53516,97836.34
2019.03.09 12:58,20.37,50.85547,97802.7
2019.03.09 13:13,20.43,51.05078,97770.45
2019.03.09 13:28,20.46,51.16504,97805.08
2019.03.09 13:42,20.29,50.55762,97804.56
2019.03.09 13:57,20.3,50.08203,97775.02
2019.03.09 14:11,20.31,49.78418,97740.59
2019.03.09 14:26,20.26,49.28027,97713.65
2019.03.09 14:40,20.26,49.20312,97733.34
2019.03.09 14:55,20.27,49.29199,97709.73
2019.03.09 15:09,20.23,49.3877,97631.7
2019.03.09 15:24,20.02,49.88574,97578.44
2019.03.09 15:38,19.3,49.89453,97538.16
2019.03.09 15:53,19.05,48.88184,97501.26
2019.03.09 16:08,19.42,48.28027,97432.84
2019.03.09 16:22,19.64,48.25977,97387.92
2019.03.09 16:37,19.75,48.23926,97371.33
2019.03.09 16:51,19.76,48.50586,97344.2
2019.03.09 17:06,19.67,48.87305,97369.74
2019.03.09 17:20,19.56,49.05957,97353.66
2019.03.09 17:35,19.5,49.1748,97334.57
2019.03.09 17:49,19.5,49.12988,97339.22
2019.03.09 18:04,19.52,49.33105,97356.27
2019.03.09 18:18,19.5,48.42188,97363.93
2019.03.09 18:33,19.51,48.55664,97368.53
2019.03.09 18:48,19.53,49.08984,97385.98
2019.03.09 19:02,19.65,50.46387,97412.08
2019.03.09 19:17,19.74,51.02734,97486.33
2019.03.09 19:31,19.69,51.12109,97506.92
2019.03.09 19:46,19.65,50.93945,97532.2
2019.03.09 20:00,19.61,50.76855,97545.61
2019.03.09 20:15,19.58,49.32715,97574.57
2019.03.09 20:29,19.66,49.52344,97599.43
2019.03.09 20:44,19.7,49.7832,97604.19
2019.03.09 20:58,19.73,50.14062,97634.88
2019.03.09 21:13,19.75,50.58594,97665.7
2019.03.09 21:27,19.76,50.81934,97750.94
2019.03.09 21:42,19.75,51.34863,97805.17
2019.03.09 21:57,19.74,51.61328,97820.81
2019.03.09 22:11,19.74,51.91211,97859.06
2019.03.09 22:26,19.66,52.34473,97824.89
2019.03.09 22:40,19.59,52.67969,97822.69
2019.03.09 22:55,19.63,52.84961,97827.11
2019.03.09 23:09,19.8,52.6709,97831.77
2019.03.09 23:24,19.89,52.52734,97848.66
2019.03.09 23:38,19.92,52.60742,97816.67
2019.03.09 23:53,19.82,52.38672,97866.66
2019.03.10 00:07,19.72,52.63965,97832.3
2019.03.10 00:22,19.65,52.0791,97834.72
2019.03.10 00:36,19.58,51.7168,97811.31
2019.03.10 00:51,19.73,51.52344,97813.36
2019.03.10 01:06,19.71,51.4668,97793.33
2019.03.10 01:20,19.69,51.55273,97780.3
2019.03.10 01:35,19.64,51.6123,97771.78
2019.03.10 01:49,19.6,51.56543,97736.29
2019.03.10 02:04,19.58,51.59473,97721.64
2019.03.10 02:18,19.57,51.5498,97722.59
2019.03.10 02:33,19.58,51.53906,97704.4
2019.03.10 02:47,19.58,51.46191,97674.48
2019.03.10 03:02,19.59,51.44141,97643.59
2019.03.10 03:16,19.58,51.44043,97618.95
2019.03.10 03:31,19.56,51.45996,97610.41
2019.03.10 03:45,19.55,51.40332,97592.23
2019.03.10 04:00,19.55,51.38184,97553.6
2019.03.10 04:15,19.53,51.42383,97516.3
2019.03.10 04:29,19.54,51.3584,97484.77
2019.03.10 04:44,19.54,51.33594,97471.01
2019.03.10 04:58,19.54,51.29199,97463.0
2019.03.10 05:13,19.54,51.23535,97433.88
2019.03.10 05:27,19.54,51.21387,97403.42
2019.03.10 05:42,19.52,51.31055,97361.48
2019.03.10 05:56,19.53,51.29102,97332.55
2019.03.10 06:11,19.52,51.31152,97267.55
2019.03.10 06:25,19.53,51.29102,97245.83
2019.03.10 06:40,19.53,51.28027,97218.67
2019.03.10 06:55,19.55,51.98926,97202.53
2019.03.10 07:09,19.58,52.25781,97183.77
2019.03.10 07:24,19.6,52.38184,97144.94
2019.03.10 07:38,19.66,53.39453,97128.88
2019.03.10 07:53,19.66,53.15234,97096.03
2019.03.10 08:07,19.56,52.18945,97086.7
2019.03.10 08:22,19.64,52.33105,97045.17
2019.03.10 08:36,19.58,52.14746,96998.26
2019.03.10 08:51,19.56,51.99023,96947.46
2019.03.10 09:05,19.48,52.0918,96962.98
2019.03.10 09:20,19.43,52.59473,96930.91
2019.03.10 09:35,19.46,52.70898,96913.09
2019.03.10 09:49,19.52,52.72656,96894.77
2019.03.10 10:04,19.43,52.74902,96850.56
2019.03.10 10:18,19.52,52.98047,96816.06
2019.03.10 10:33,19.87,52.92285,96793.0
2019.03.10 10:47,19.68,53.0332,96767.72
2019.03.10 11:02,19.64,53.23926,96744.97
2019.03.10 11:16,19.65,53.10742,96738.61
2019.03.10 11:31,19.62,53.07031,96730.73
2019.03.10 11:45,19.6,52.88086,96714.38
2019.03.10 12:00,19.58,52.86621,96684.97
2019.03.10 12:14,19.6,53.09082,96678.0
2019.03.10 12:29,19.59,53.53027,96619.77
2019.03.10 12:44,19.69,54.95801,96585.72
2019.03.10 12:58,19.76,55.97266,96570.56
2019.03.10 13:13,19.79,56.26172,96555.62
